INFO 2021-01-02 22:07:48,872 autoreload 597 Watching for file changes with StatReloader
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py", line 59, in post
    mobile=mobile)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/contrib/auth/models.py", line 151, in create_user
    return self._create_user(username, email, password, **extra_fields)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/contrib/auth/models.py", line 143, in _create_user
    user = self.model(username=username, email=email, **extra_fields)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/db/models/base.py", line 501, in __init__
    raise TypeError("%s() got an unexpected keyword argument '%s'" % (cls.__name__, kwarg))
TypeError: User() got an unexpected keyword argument 'mobile'
ERROR 2021-01-02 22:47:07,612 basehttp 154 "POST /register/ HTTP/1.1" 500 99837
WARNING 2021-01-02 22:47:44,181 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-02 22:47:44,182 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2367
ERROR 2021-01-02 22:47:44,228 log 228 Internal Server Error: /register/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py", line 59, in post
    mobile=mobile)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/contrib/auth/models.py", line 151, in create_user
    return self._create_user(username, email, password, **extra_fields)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/contrib/auth/models.py", line 143, in _create_user
    user = self.model(username=username, email=email, **extra_fields)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/db/models/base.py", line 501, in __init__
    raise TypeError("%s() got an unexpected keyword argument '%s'" % (cls.__name__, kwarg))
TypeError: User() got an unexpected keyword argument 'mobile'
INFO 2021-01-02 22:47:44,228 basehttp 154 "GET /usernames/itcast_02/count/ HTTP/1.1" 200 39
ERROR 2021-01-02 22:47:44,231 basehttp 154 "POST /register/ HTTP/1.1" 500 99838
WARNING 2021-01-02 22:47:49,396 log 228 Not Found: /image_codes/b19aa7b4-6140-4262-a855-a619507723ca/
WARNING 2021-01-02 22:47:49,411 basehttp 154 "GET /image_codes/b19aa7b4-6140-4262-a855-a619507723ca/ HTTP/1.1" 404 2436
INFO 2021-01-02 22:47:54,091 basehttp 154 "GET /usernames/itcast_01/count/ HTTP/1.1" 200 39
INFO 2021-01-02 22:48:00,336 basehttp 154 "GET /usernames/itcast_02/count/ HTTP/1.1" 200 39
WARNING 2021-01-02 22:48:04,468 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-02 22:48:04,471 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2367
WARNING 2021-01-02 22:48:08,580 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-02 22:48:08,581 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2367
INFO 2021-01-02 22:48:08,589 basehttp 154 "GET /usernames/itcast_02/count/ HTTP/1.1" 200 39
ERROR 2021-01-02 22:48:08,634 log 228 Internal Server Error: /register/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py", line 59, in post
    mobile=mobile)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/contrib/auth/models.py", line 151, in create_user
    return self._create_user(username, email, password, **extra_fields)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/contrib/auth/models.py", line 143, in _create_user
    user = self.model(username=username, email=email, **extra_fields)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/db/models/base.py", line 501, in __init__
    raise TypeError("%s() got an unexpected keyword argument '%s'" % (cls.__name__, kwarg))
TypeError: User() got an unexpected keyword argument 'mobile'
ERROR 2021-01-02 22:48:08,635 basehttp 154 "POST /register/ HTTP/1.1" 500 99837
INFO 2021-01-02 22:48:17,399 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-02 22:48:22,919 basehttp 154 "GET /usernames/itcast_02/count/ HTTP/1.1" 200 39
WARNING 2021-01-02 22:48:22,924 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-02 22:48:22,929 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2367
ERROR 2021-01-02 22:48:22,991 log 228 Internal Server Error: /register/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py", line 59, in post
    mobile=mobile)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/contrib/auth/models.py", line 151, in create_user
    return self._create_user(username, email, password, **extra_fields)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/contrib/auth/models.py", line 143, in _create_user
    user = self.model(username=username, email=email, **extra_fields)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/db/models/base.py", line 501, in __init__
    raise TypeError("%s() got an unexpected keyword argument '%s'" % (cls.__name__, kwarg))
TypeError: User() got an unexpected keyword argument 'mobile'
ERROR 2021-01-02 22:48:22,993 basehttp 154 "POST /register/ HTTP/1.1" 500 99838
INFO 2021-01-02 22:55:13,235 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-02 22:55:16,510 basehttp 154 "OPTIONS /register/ HTTP/1.1" 200 0
WARNING 2021-01-02 22:55:16,533 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-02 22:55:16,538 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2367
INFO 2021-01-02 22:55:16,546 basehttp 154 "GET /usernames/itcast_02/count/ HTTP/1.1" 200 39
ERROR 2021-01-02 22:55:16,601 log 228 Internal Server Error: /register/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py", line 59, in post
    mobile=mobile)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/contrib/auth/models.py", line 151, in create_user
    return self._create_user(username, email, password, **extra_fields)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/contrib/auth/models.py", line 143, in _create_user
    user = self.model(username=username, email=email, **extra_fields)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/db/models/base.py", line 501, in __init__
    raise TypeError("%s() got an unexpected keyword argument '%s'" % (cls.__name__, kwarg))
TypeError: User() got an unexpected keyword argument 'mobile'
ERROR 2021-01-02 22:55:16,607 basehttp 154 "POST /register/ HTTP/1.1" 500 99838
INFO 2021-01-02 22:57:28,567 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-02 22:57:38,111 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py changed, reloading.
INFO 2021-01-02 22:57:38,513 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-02 22:57:47,933 autoreload 597 Watching for file changes with StatReloader
WARNING 2021-01-02 22:57:59,194 log 228 Not Found: /image_codes/f66e9bc0-a01a-4593-8f14-231c03a9551c/
WARNING 2021-01-02 22:57:59,196 basehttp 154 "GET /image_codes/f66e9bc0-a01a-4593-8f14-231c03a9551c/ HTTP/1.1" 404 2436
INFO 2021-01-02 22:57:59,826 basehttp 154 "GET /usernames/itcast_01/count/ HTTP/1.1" 200 39
INFO 2021-01-02 22:58:07,255 basehttp 154 "GET /usernames/itcast_03/count/ HTTP/1.1" 200 39
WARNING 2021-01-02 22:58:11,103 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-02 22:58:11,106 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2367
WARNING 2021-01-02 22:58:15,021 log 228 Not Found: /mobiles/15700000002/count/
WARNING 2021-01-02 22:58:15,022 basehttp 154 "GET /mobiles/15700000002/count/ HTTP/1.1" 404 2367
WARNING 2021-01-02 22:58:16,772 log 228 Not Found: /mobiles/15700000002/count/
WARNING 2021-01-02 22:58:16,775 basehttp 154 "GET /mobiles/15700000002/count/ HTTP/1.1" 404 2367
INFO 2021-01-02 22:58:16,782 basehttp 154 "GET /usernames/itcast_03/count/ HTTP/1.1" 200 39
ERROR 2021-01-02 22:58:16,836 log 228 Internal Server Error: /register/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/views.py", line 59, in post
    mobile=mobile)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/contrib/auth/models.py", line 151, in create_user
    return self._create_user(username, email, password, **extra_fields)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/contrib/auth/models.py", line 143, in _create_user
    user = self.model(username=username, email=email, **extra_fields)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/db/models/base.py", line 501, in __init__
    raise TypeError("%s() got an unexpected keyword argument '%s'" % (cls.__name__, kwarg))
TypeError: User() got an unexpected keyword argument 'mobile'
ERROR 2021-01-02 22:58:16,839 basehttp 154 "POST /register/ HTTP/1.1" 500 100316
INFO 2021-01-02 23:02:17,810 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/users/models.py changed, reloading.
INFO 2021-01-02 23:02:18,646 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-02 23:02:23,721 basehttp 154 "GET /usernames/itcast_03/count/ HTTP/1.1" 200 39
WARNING 2021-01-02 23:02:23,726 log 228 Not Found: /mobiles/15700000002/count/
WARNING 2021-01-02 23:02:23,727 basehttp 154 "GET /mobiles/15700000002/count/ HTTP/1.1" 404 2367
INFO 2021-01-02 23:02:23,852 basehttp 154 "POST /register/ HTTP/1.1" 200 27
WARNING 2021-01-02 23:02:24,775 log 228 Not Found: /carts/simple/
WARNING 2021-01-02 23:02:24,780 basehttp 154 "GET /carts/simple/ HTTP/1.1" 404 2328
INFO 2021-01-05 21:03:25,372 autoreload 597 Watching for file changes with StatReloader
WARNING 2021-01-05 21:04:07,209 log 228 Not Found: /image_codes/344aa0ab-625b-458a-bb5c-88d0bea471c0/
WARNING 2021-01-05 21:04:07,211 basehttp 154 "GET /image_codes/344aa0ab-625b-458a-bb5c-88d0bea471c0/ HTTP/1.1" 404 2436
INFO 2021-01-05 21:04:10,191 basehttp 154 "GET /usernames/itcast_01/count/ HTTP/1.1" 200 39
WARNING 2021-01-05 21:04:10,275 log 228 Not Found: /image_codes/67d3682d-c8c4-4e44-886b-9a675eb4e4eb/
WARNING 2021-01-05 21:04:10,277 basehttp 154 "GET /image_codes/67d3682d-c8c4-4e44-886b-9a675eb4e4eb/ HTTP/1.1" 404 2436
WARNING 2021-01-05 21:04:10,733 log 228 Not Found: /image_codes/826cc86a-9901-4867-b22e-cdb25ec25d55/
WARNING 2021-01-05 21:04:10,734 basehttp 154 "GET /image_codes/826cc86a-9901-4867-b22e-cdb25ec25d55/ HTTP/1.1" 404 2436
WARNING 2021-01-05 21:04:19,587 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:04:19,588 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2367
WARNING 2021-01-05 21:04:21,113 log 228 Not Found: /mobiles/15700000001/count/
WARNING 2021-01-05 21:04:21,115 basehttp 154 "GET /mobiles/15700000001/count/ HTTP/1.1" 404 2367
WARNING 2021-01-05 21:04:22,141 log 228 Not Found: /image_codes/87d8f66b-dfad-4e37-a5d6-a7a5da282947/
WARNING 2021-01-05 21:04:22,142 basehttp 154 "GET /image_codes/87d8f66b-dfad-4e37-a5d6-a7a5da282947/ HTTP/1.1" 404 2436
INFO 2021-01-05 21:06:39,047 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/utils/converters.py changed, reloading.
INFO 2021-01-05 21:06:39,744 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:07:00,381 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/meiduo_mail/urls.py changed, reloading.
INFO 2021-01-05 21:07:00,895 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:10:18,068 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/meiduo_mail/settings.py changed, reloading.
INFO 2021-01-05 21:10:18,653 autoreload 597 Watching for file changes with StatReloader
WARNING 2021-01-05 21:12:18,987 log 228 Not Found: /image_codes/99c36a3c-9c60-44e0-82e1-f707f02a0d96/
WARNING 2021-01-05 21:12:18,988 basehttp 154 "GET /image_codes/99c36a3c-9c60-44e0-82e1-f707f02a0d96/ HTTP/1.1" 404 2436
WARNING 2021-01-05 21:12:19,470 log 228 Not Found: /image_codes/1d8b0fbf-3152-4986-bbde-73165caa9b88/
WARNING 2021-01-05 21:12:19,471 basehttp 154 "GET /image_codes/1d8b0fbf-3152-4986-bbde-73165caa9b88/ HTTP/1.1" 404 2436
WARNING 2021-01-05 21:12:19,879 log 228 Not Found: /image_codes/29167610-e678-4b38-873f-d64f75fb5c86/
WARNING 2021-01-05 21:12:19,883 basehttp 154 "GET /image_codes/29167610-e678-4b38-873f-d64f75fb5c86/ HTTP/1.1" 404 2436
WARNING 2021-01-05 21:12:20,241 log 228 Not Found: /image_codes/719b5550-ad65-4a4c-8474-1d06bedaa272/
WARNING 2021-01-05 21:12:20,245 basehttp 154 "GET /image_codes/719b5550-ad65-4a4c-8474-1d06bedaa272/ HTTP/1.1" 404 2436
WARNING 2021-01-05 21:12:22,836 log 228 Not Found: /image_codes/297348e7-b624-47e7-b5ff-4d590e86a38a/
WARNING 2021-01-05 21:12:22,854 basehttp 154 "GET /image_codes/297348e7-b624-47e7-b5ff-4d590e86a38a/ HTTP/1.1" 404 2436
INFO 2021-01-05 21:12:24,428 basehttp 154 "GET /usernames/itcast_01/count/ HTTP/1.1" 200 39
WARNING 2021-01-05 21:12:24,534 log 228 Not Found: /image_codes/b6e9885c-58e8-4218-a8b2-9d2f561122ba/
WARNING 2021-01-05 21:12:24,538 basehttp 154 "GET /image_codes/b6e9885c-58e8-4218-a8b2-9d2f561122ba/ HTTP/1.1" 404 2436
WARNING 2021-01-05 21:12:25,406 log 228 Not Found: /image_codes/4832ede7-9db7-429a-9f55-da8f95991263/
WARNING 2021-01-05 21:12:25,409 basehttp 154 "GET /image_codes/4832ede7-9db7-429a-9f55-da8f95991263/ HTTP/1.1" 404 2436
INFO 2021-01-05 21:13:13,176 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/meiduo_mail/urls.py changed, reloading.
INFO 2021-01-05 21:13:13,770 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:13:16,969 basehttp 154 "GET /image_codes/cc418939-1375-4e9c-b836-4523cd7ff81a/ HTTP/1.1" 200 3475
INFO 2021-01-05 21:13:58,760 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/verifications/views.py changed, reloading.
INFO 2021-01-05 21:13:59,754 autoreload 597 Watching for file changes with StatReloader
WARNING 2021-01-05 21:14:05,132 log 228 Not Found: /mobiles/15735404103/count/
WARNING 2021-01-05 21:14:05,134 basehttp 154 "GET /mobiles/15735404103/count/ HTTP/1.1" 404 2544
WARNING 2021-01-05 21:14:06,643 log 228 Not Found: /mobiles/15735404103/count/
WARNING 2021-01-05 21:14:06,644 basehttp 154 "GET /mobiles/15735404103/count/ HTTP/1.1" 404 2544
WARNING 2021-01-05 21:14:06,652 log 228 Not Found: /sms_codes/15735404103/
WARNING 2021-01-05 21:14:06,653 basehttp 154 "GET /sms_codes/15735404103/?image_code=123456&image_code_id=cc418939-1375-4e9c-b836-4523cd7ff81a HTTP/1.1" 404 2605
INFO 2021-01-05 21:21:48,472 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/verifications/urls.py changed, reloading.
INFO 2021-01-05 21:21:49,775 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:30:50,497 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/verifications/views.py changed, reloading.
INFO 2021-01-05 21:30:51,615 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:33:54,979 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/verifications/views.py changed, reloading.
INFO 2021-01-05 21:33:57,102 autoreload 597 Watching for file changes with StatReloader
WARNING 2021-01-05 21:34:00,751 log 228 Not Found: /mobiles/15735404103/count/
WARNING 2021-01-05 21:34:00,756 basehttp 154 "GET /mobiles/15735404103/count/ HTTP/1.1" 404 2716
WARNING 2021-01-05 21:34:00,779 log 228 Not Found: /mobiles/15735404103/count/
WARNING 2021-01-05 21:34:00,789 basehttp 154 "GET /mobiles/15735404103/count/ HTTP/1.1" 404 2716
ERROR 2021-01-05 21:34:01,025 log 228 Internal Server Error: /sms_codes/15735404103/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/verifications/views.py", line 30, in get
    redis_cli.delect(uuid)
AttributeError: 'Redis' object has no attribute 'delect'
ERROR 2021-01-05 21:34:01,037 basehttp 154 "GET /sms_codes/15735404103/?image_code=123456&image_code_id=cc418939-1375-4e9c-b836-4523cd7ff81a HTTP/1.1" 500 85064
INFO 2021-01-05 21:34:31,148 basehttp 154 "GET /image_codes/a4c8d468-e551-4f2d-b8b9-e357638762c8/ HTTP/1.1" 200 2922
INFO 2021-01-05 21:34:45,358 autoreload 597 Watching for file changes with StatReloader
INFO 2021-01-05 21:34:49,516 basehttp 154 "GET /image_codes/8778640e-1436-4e95-aae6-1eefac42c9e8/ HTTP/1.1" 200 3030
INFO 2021-01-05 21:34:50,573 basehttp 154 "GET /usernames/itcast_01/count/ HTTP/1.1" 200 39
WARNING 2021-01-05 21:34:53,171 log 228 Not Found: /mobiles/15735404103/count/
WARNING 2021-01-05 21:34:53,174 basehttp 154 "GET /mobiles/15735404103/count/ HTTP/1.1" 404 2716
WARNING 2021-01-05 21:34:53,231 log 228 Not Found: /mobiles/15735404103/count/
WARNING 2021-01-05 21:34:53,236 basehttp 154 "GET /mobiles/15735404103/count/ HTTP/1.1" 404 2716
INFO 2021-01-05 21:34:53,240 basehttp 154 "GET /sms_codes/15735404103/?image_code=&image_code_id=8778640e-1436-4e95-aae6-1eefac42c9e8 HTTP/1.1" 200 69
INFO 2021-01-05 21:35:12,384 basehttp 154 "GET /image_codes/2cc68b9c-62f6-4007-b637-63b4e11fd104/ HTTP/1.1" 200 3238
INFO 2021-01-05 21:35:13,117 basehttp 154 "GET /usernames/itcast_01/count/ HTTP/1.1" 200 39
WARNING 2021-01-05 21:35:15,503 log 228 Not Found: /mobiles/15735404103/count/
WARNING 2021-01-05 21:35:15,504 basehttp 154 "GET /mobiles/15735404103/count/ HTTP/1.1" 404 2716
INFO 2021-01-05 21:35:15,616 basehttp 154 "GET /image_codes/edf0d53a-ed4c-4d58-b9b8-01ac78e046ff/ HTTP/1.1" 200 3140
WARNING 2021-01-05 21:35:19,457 log 228 Not Found: /mobiles/15735404103/count/
WARNING 2021-01-05 21:35:19,459 basehttp 154 "GET /mobiles/15735404103/count/ HTTP/1.1" 404 2716
ERROR 2021-01-05 21:35:19,632 log 228 Internal Server Error: /sms_codes/15735404103/
Traceback (most recent call last):
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/ubuntu/.virtualenvs/py3_shunyi_44/lib/python3.6/site-packages/django/views/generic/base.py", line 97, in dispatch
    return handler(request, *args, **kwargs)
  File "/home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/verifications/views.py", line 30, in get
    redis_cli.delect(uuid)
AttributeError: 'Redis' object has no attribute 'delect'
ERROR 2021-01-05 21:35:19,639 basehttp 154 "GET /sms_codes/15735404103/?image_code=fekr&image_code_id=edf0d53a-ed4c-4d58-b9b8-01ac78e046ff HTTP/1.1" 500 84575
INFO 2021-01-05 21:36:09,933 autoreload 217 /home/ubuntu/Desktop/test/day08/MeiDuo_second/meiduo_mail/apps/verifications/views.py changed, reloading.
INFO 2021-01-05 21:36:10,551 autoreload 597 Watching for file changes with StatReloader
WARNING 2021-01-05 21:36:14,615 log 228 Not Found: /mobiles/15735404103/count/
WARNING 2021-01-05 21:36:14,616 basehttp 154 "GET /mobiles/15735404103/count/ HTTP/1.1" 404 2716
INFO 2021-01-05 21:36:14,639 basehttp 154 "GET /sms_codes/15735404103/?image_code=fekr&image_code_id=edf0d53a-ed4c-4d58-b9b8-01ac78e046ff HTTP/1.1" 200 57
INFO 2021-01-05 21:37:34,980 basehttp 154 "GET /image_codes/5386a0d0-68d8-4381-a5b1-5ddb56477bd8/ HTTP/1.1" 200 3049
INFO 2021-01-05 21:37:36,869 basehttp 154 "GET /image_codes/8b14296c-491c-4832-b1fe-350fef8d1bcb/ HTTP/1.1" 200 3497
WARNING 2021-01-05 21:37:43,390 log 228 Not Found: /mobiles/15735404103/count/
WARNING 2021-01-05 21:37:43,391 basehttp 154 "GET /mobiles/15735404103/count/ HTTP/1.1" 404 2716
